시,"사용자 성명","영향받는 사용자","이벤트 문맥",구성요소,"이벤트 이름",설명,오리진,"ip 주소"
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_city' for component 'auth_cas' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_updateremote_city' for component 'auth_cas' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_updatelocal_city' for component 'auth_cas' from 'Not set' to 'oncreate'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_map_city' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_email' for component 'auth_cas' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_updateremote_email' for component 'auth_cas' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_updatelocal_email' for component 'auth_cas' from 'Not set' to 'oncreate'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_map_email' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_lastname' for component 'auth_cas' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_updateremote_lastname' for component 'auth_cas' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_updatelocal_lastname' for component 'auth_cas' from 'Not set' to 'oncreate'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_map_lastname' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_firstname' for component 'auth_cas' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_updateremote_firstname' for component 'auth_cas' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_updatelocal_firstname' for component 'auth_cas' from 'Not set' to 'oncreate'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_map_firstname' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'removeuser' for component 'auth_cas' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'groupecreators' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'attrcreators' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'objectclass' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'memberattribute_isdn' for component 'auth_cas' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'memberattribute' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'user_attribute' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'opt_deref' for component 'auth_cas' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'search_sub' for component 'auth_cas' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'contexts' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'user_type' for component 'auth_cas' from 'Not set' to 'default'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'bind_pw' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'bind_dn' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'pagesize' for component 'auth_cas' from 'Not set' to '250'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'ldapencoding' for component 'auth_cas' from 'Not set' to 'utf-8'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'start_tls' for component 'auth_cas' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'ldap_version' for component 'auth_cas' from 'Not set' to '3'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'host_url' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'logout_return_url' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'curl_ssl_version' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'certificate_path' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'certificate_check' for component 'auth_cas' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'multiauth' for component 'auth_cas' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'logoutcas' for component 'auth_cas' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'proxycas' for component 'auth_cas' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'language' for component 'auth_cas' from 'Not set' to 'CAS_Languages_English'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'casversion' for component 'auth_cas' from 'Not set' to '2.0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'port' for component 'auth_cas' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'baseuri' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'hostname' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'auth_logo' for component 'auth_cas' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'auth_name' for component 'auth_cas' from 'Not set' to 'CAS'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_alternatename' for component 'auth_none' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_middlename' for component 'auth_none' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_lastnamephonetic' for component 'auth_none' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_firstnamephonetic' for component 'auth_none' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_address' for component 'auth_none' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_phone2' for component 'auth_none' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_phone1' for component 'auth_none' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_department' for component 'auth_none' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_institution' for component 'auth_none' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_idnumber' for component 'auth_none' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_description' for component 'auth_none' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_lang' for component 'auth_none' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_country' for component 'auth_none' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_city' for component 'auth_none' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_email' for component 'auth_none' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_lastname' for component 'auth_none' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_firstname' for component 'auth_none' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_alternatename' for component 'auth_email' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_middlename' for component 'auth_email' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_lastnamephonetic' for component 'auth_email' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:50","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'field_lock_firstnamephonetic' for component 'auth_email' from 'Not set' to 'unlocked'.",web,0:0:0:0:0:0:0:1
